discipline_title,event_title,game_slug,participant_type,medal_type,rank_position,country_3_letter_code,medal_type_encoded
Diving,3m springboard women,amsterdam-1928,Athlete,0,4,GER,0.0
Diving,3m springboard women,amsterdam-1928,Athlete,0,5,GER,0.0
Diving,3m springboard women,amsterdam-1928,Athlete,0,6,GER,0.0
Diving,3m springboard women,amsterdam-1928,Athlete,0,7,NED,0.0
Diving,3m springboard women,amsterdam-1928,Athlete,0,8,NED,0.0
Diving,3m springboard women,amsterdam-1928,Athlete,0,9,AUT,0.0
Diving,3m springboard women,amsterdam-1928,Athlete,0,10,NED,0.0
Rowing,double sculls 2x men,amsterdam-1928,GameTeam,GOLD,1,USA,2.0
Rowing,double sculls 2x men,amsterdam-1928,GameTeam,SILVER,2,CAN,3.0
Rowing,double sculls 2x men,amsterdam-1928,GameTeam,BRONZE,3,AUT,1.0
Rowing,four without coxswain 4 men,amsterdam-1928,GameTeam,GOLD,1,GBR,2.0
Rowing,four without coxswain 4 men,amsterdam-1928,GameTeam,SILVER,2,USA,3.0
Rowing,four without coxswain 4 men,amsterdam-1928,GameTeam,BRONZE,3,ITA,1.0
Rowing,four-oared shell with coxswain men,amsterdam-1928,GameTeam,GOLD,1,ITA,2.0
Rowing,four-oared shell with coxswain men,amsterdam-1928,GameTeam,SILVER,2,SUI,3.0
Rowing,four-oared shell with coxswain men,amsterdam-1928,GameTeam,BRONZE,3,POL,1.0
Rowing,four-oared shell with coxswain men,amsterdam-1928,GameTeam,0,DNS,NED,0.0
Rowing,single sculls 1x men,amsterdam-1928,Athlete,GOLD,1,AUS,2.0
Rowing,single sculls 1x men,amsterdam-1928,Athlete,SILVER,2,USA,3.0
Rowing,single sculls 1x men,amsterdam-1928,Athlete,BRONZE,3,GBR,1.0
Rowing,single sculls 1x men,amsterdam-1928,Athlete,0,4,NED,0.0
Rowing,single sculls 1x men,amsterdam-1928,Athlete,0,DNF,ITA,0.0
Rowing,single sculls 1x men,amsterdam-1928,Athlete,0,DNF,JPN,0.0
Rowing,single sculls 1x men,amsterdam-1928,Athlete,0,DNS,BEL,0.0
Rowing,single sculls 1x men,amsterdam-1928,Athlete,0,DNS,CAN,0.0
Rowing,single sculls 1x men,amsterdam-1928,Athlete,0,DNS,USA,0.0
Rowing,pair without coxswain 2 men,amsterdam-1928,GameTeam,GOLD,1,GER,2.0
Rowing,pair without coxswain 2 men,amsterdam-1928,GameTeam,SILVER,('Robert Archibald NISBET',2,3.0
Rowing,pair without coxswain 2 men,amsterdam-1928,GameTeam,BRONZE,3,USA,1.0
Rowing,pair without coxswain 2 men,amsterdam-1928,GameTeam,0,4,ITA,0.0
Rowing,pair without coxswain 2 men,amsterdam-1928,GameTeam,0,DNS,ARG,0.0
Rowing,eight with coxswain 8 men,amsterdam-1928,GameTeam,GOLD,1,USA,2.0
Rowing,eight with coxswain 8 men,amsterdam-1928,GameTeam,SILVER,2,GBR,3.0
Rowing,eight with coxswain 8 men,amsterdam-1928,GameTeam,BRONZE,3,CAN,1.0
Rowing,pair-oared shell with coxswain men,amsterdam-1928,GameTeam,GOLD,1,SUI,2.0
Rowing,pair-oared shell with coxswain men,amsterdam-1928,GameTeam,SILVER,2,FRA,3.0
Rowing,pair-oared shell with coxswain men,amsterdam-1928,GameTeam,BRONZE,3,BEL,1.0
Rowing,pair-oared shell with coxswain men,amsterdam-1928,GameTeam,0,DNF,ITA,0.0
Rowing,pair-oared shell with coxswain men,amsterdam-1928,GameTeam,0,DNF,NED,0.0
Rowing,pair-oared shell with coxswain men,amsterdam-1928,GameTeam,0,DNS,ARG,0.0
Hockey,hockey men,amsterdam-1928,GameTeam,GOLD,1,IND,2.0
Hockey,hockey men,amsterdam-1928,GameTeam,SILVER,2,NED,3.0
Hockey,hockey men,amsterdam-1928,GameTeam,BRONZE,3,GER,1.0
Hockey,hockey men,amsterdam-1928,GameTeam,0,4,BEL,0.0
Hockey,hockey men,amsterdam-1928,GameTeam,0,5,DEN,0.0
Hockey,hockey men,amsterdam-1928,GameTeam,0,5,FRA,0.0
Hockey,hockey men,amsterdam-1928,GameTeam,0,7,SUI,0.0
Hockey,hockey men,amsterdam-1928,GameTeam,0,7,ESP,0.0
Hockey,hockey men,amsterdam-1928,GameTeam,0,9,AUT,0.0
Boxing,508kg flyweight men,amsterdam-1928,Athlete,GOLD,1,HUN,2.0
Boxing,508kg flyweight men,amsterdam-1928,Athlete,SILVER,2,FRA,3.0
Boxing,508kg flyweight men,amsterdam-1928,Athlete,BRONZE,3,ITA,1.0
Boxing,508kg flyweight men,amsterdam-1928,Athlete,0,4,RSA,0.0
Boxing,508kg flyweight men,amsterdam-1928,Athlete,0,5,GBR,0.0
Boxing,508kg flyweight men,amsterdam-1928,Athlete,0,5,NED,0.0
Boxing,508kg flyweight men,amsterdam-1928,Athlete,0,5,GER,0.0
Boxing,508kg flyweight men,amsterdam-1928,Athlete,0,5,MEX,0.0
Boxing,508kg flyweight men,amsterdam-1928,Athlete,0,9,ARG,0.0
Boxing,508kg flyweight men,amsterdam-1928,Athlete,0,9,CAN,0.0
Boxing,508kg flyweight men,amsterdam-1928,Athlete,0,9,NOR,0.0
Boxing,508kg flyweight men,amsterdam-1928,Athlete,0,9,IRL,0.0
Boxing,508kg flyweight men,amsterdam-1928,Athlete,0,9,ESP,0.0
Boxing,508kg flyweight men,amsterdam-1928,Athlete,0,9,SWE,0.0
Boxing,508kg flyweight men,amsterdam-1928,Athlete,0,9,BEL,0.0
Boxing,508kg flyweight men,amsterdam-1928,Athlete,0,9,GRE,0.0
Boxing,508kg flyweight men,amsterdam-1928,Athlete,0,17,USA,0.0
Boxing,508kg flyweight men,amsterdam-1928,Athlete,0,17,LUX,0.0
Boxing,508kg flyweight men,amsterdam-1928,Athlete,0,17,CHI,0.0
Boxing,508kg flyweight men,amsterdam-1928,Athlete,0,DNS,FRA,0.0
Boxing,508kg flyweight men,amsterdam-1928,Athlete,0,DNS,ITA,0.0
Boxing,508kg flyweight men,amsterdam-1928,Athlete,0,DNS,GBR,0.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,GOLD,1,NED,2.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,SILVER,2,ARG,3.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,BRONZE,3,USA,1.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,0,4,BEL,0.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,0,5,FIN,0.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,0,5,GBR,0.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,0,5,POL,0.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,0,5,FRA,0.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,0,9,ITA,0.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,0,9,MEX,0.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,0,9,ESP,0.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,0,9,HUN,0.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,0,9,GER,0.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,0,9,CAN,0.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,0,9,NOR,0.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,0,9,DEN,0.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,0,17,IRL,0.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,0,17,SWE,0.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,0,DNS,GBR,0.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,0,DNS,CAN,0.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,0,DNS,LUX,0.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,0,DNS,ITA,0.0
Boxing,5352 5715kg featherweight men,amsterdam-1928,Athlete,0,DNS,USA,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,GOLD,1,ITA,2.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,SILVER,2,USA,3.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,BRONZE,3,SWE,1.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,4,DEN,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,5,NED,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,5,ZIM,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,5,ARG,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,5,CHI,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,9,GBR,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,9,LUX,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,9,ESP,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,9,MEX,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,9,POL,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,9,GER,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,9,FRA,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,9,RSA,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,17,TCH,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,17,HUN,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,17,FIN,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,17,NOR,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,17,IRL,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,17,LTU,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,17,BEL,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,17,CAN,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,DNS,USA,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,DNS,FRA,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,DNS,ITA,0.0
Boxing,5715 6124kg lightweight men,amsterdam-1928,Athlete,0,DNS,GBR,0.0
Boxing,6668 7257kg middleweight men,amsterdam-1928,Athlete,GOLD,1,ITA,2.0
Boxing,6668 7257kg middleweight men,amsterdam-1928,Athlete,SILVER,2,TCH,3.0
Boxing,6668 7257kg middleweight men,amsterdam-1928,Athlete,BRONZE,3,BEL,1.0
Boxing,6668 7257kg middleweight men,amsterdam-1928,Athlete,0,4,GBR,0.0
Boxing,6668 7257kg middleweight men,amsterdam-1928,Athlete,0,5,USA,0.0
Boxing,6668 7257kg middleweight men,amsterdam-1928,Athlete,0,5,ARG,0.0
Boxing,6668 7257kg middleweight men,amsterdam-1928,Athlete,0,5,SWE,0.0
Boxing,6668 7257kg middleweight men,amsterdam-1928,Athlete,0,5,IRL,0.0
Boxing,6668 7257kg middleweight men,amsterdam-1928,Athlete,0,9,LUX,0.0
Boxing,6668 7257kg middleweight men,amsterdam-1928,Athlete,0,9,ESP,0.0
Boxing,6668 7257kg middleweight men,amsterdam-1928,Athlete,0,9,POL,0.0
Boxing,6668 7257kg middleweight men,amsterdam-1928,Athlete,0,9,FRA,0.0
Boxing,6668 7257kg middleweight men,amsterdam-1928,Athlete,0,9,DEN,0.0
Boxing,6668 7257kg middleweight men,amsterdam-1928,Athlete,0,9,CAN,0.0
Boxing,6668 7257kg middleweight men,amsterdam-1928,Athlete,0,9,RSA,0.0
Boxing,6668 7257kg middleweight men,amsterdam-1928,Athlete,0,9,GER,0.0
Boxing,6668 7257kg middleweight men,amsterdam-1928,Athlete,0,17,GRE,0.0
Boxing,6668 7257kg middleweight men,amsterdam-1928,Athlete,0,DNS,USA,0.0
Boxing,6668 7257kg middleweight men,amsterdam-1928,Athlete,0,DNS,FRA,0.0
Boxing,6668 7257kg middleweight men,amsterdam-1928,Athlete,0,DNS,ITA,0.0
Boxing,6668 7257kg middleweight men,amsterdam-1928,Athlete,0,DNS,GBR,0.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,GOLD,1,ITA,2.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,SILVER,2,USA,3.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,BRONZE,3,RSA,1.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,0,4,IRL,0.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,0,5,ARG,0.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,0,5,GBR,0.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,0,5,CAN,0.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,0,5,HUN,0.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,0,9,JPN,0.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,0,9,BEL,0.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,0,9,MEX,0.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,0,9,FRA,0.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,0,9,GER,0.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,0,9,DEN,0.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,0,9,SWE,0.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,0,9,CHI,0.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,0,17,POL,0.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,0,17,NOR,0.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,0,DNS,GBR,0.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,0,DNS,FRA,0.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,0,DNS,ARG,0.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,0,DNS,USA,0.0
Boxing,508 5352kg bantamweight men,amsterdam-1928,Athlete,0,DNS,ESP,0.0
Boxing,7938kg heavyweight men,amsterdam-1928,Athlete,GOLD,1,ARG,2.0
Boxing,7938kg heavyweight men,amsterdam-1928,Athlete,SILVER,2,SWE,3.0
Boxing,7938kg heavyweight men,amsterdam-1928,Athlete,BRONZE,3,DEN,1.0
Boxing,7938kg heavyweight men,amsterdam-1928,Athlete,0,4,NOR,0.0
Boxing,7938kg heavyweight men,amsterdam-1928,Athlete,0,5,USA,0.0
Boxing,7938kg heavyweight men,amsterdam-1928,Athlete,0,5,GER,0.0
Boxing,7938kg heavyweight men,amsterdam-1928,Athlete,0,5,FRA,0.0
Boxing,7938kg heavyweight men,amsterdam-1928,Athlete,0,5,NED,0.0
Boxing,7938kg heavyweight men,amsterdam-1928,Athlete,0,9,IRL,0.0
Boxing,7938kg heavyweight men,amsterdam-1928,Athlete,0,9,GBR,0.0
Boxing,7938kg heavyweight men,amsterdam-1928,Athlete,0,DNS,SWE,0.0
Boxing,7938kg heavyweight men,amsterdam-1928,Athlete,0,DNS,FRA,0.0
Boxing,7938kg heavyweight men,amsterdam-1928,Athlete,0,DNS,USA,0.0
Boxing,7938kg heavyweight men,amsterdam-1928,Athlete,0,DNS,GBR,0.0
Boxing,7257 7938kg lightheavyweight men,amsterdam-1928,Athlete,GOLD,1,ARG,2.0
Boxing,7257 7938kg lightheavyweight men,amsterdam-1928,Athlete,SILVER,2,GER,3.0
Boxing,7257 7938kg lightheavyweight men,amsterdam-1928,Athlete,BRONZE,3,NED,1.0
Boxing,7257 7938kg lightheavyweight men,amsterdam-1928,Athlete,0,4,RSA,0.0
Boxing,7257 7938kg lightheavyweight men,amsterdam-1928,Athlete,0,5,LTU,0.0
Boxing,7257 7938kg lightheavyweight men,amsterdam-1928,Athlete,0,5,CAN,0.0
Boxing,7257 7938kg lightheavyweight men,amsterdam-1928,Athlete,0,5,IRL,0.0
Boxing,7257 7938kg lightheavyweight men,amsterdam-1928,Athlete,0,5,GBR,0.0
Boxing,7257 7938kg lightheavyweight men,amsterdam-1928,Athlete,0,9,ITA,0.0
Boxing,7257 7938kg lightheavyweight men,amsterdam-1928,Athlete,0,9,FRA,0.0
Boxing,7257 7938kg lightheavyweight men,amsterdam-1928,Athlete,0,9,CHI,0.0
Boxing,7257 7938kg lightheavyweight men,amsterdam-1928,Athlete,0,9,LUX,0.0
Boxing,7257 7938kg lightheavyweight men,amsterdam-1928,Athlete,0,9,USA,0.0
Boxing,7257 7938kg lightheavyweight men,amsterdam-1928,Athlete,0,9,ESP,0.0
Boxing,7257 7938kg lightheavyweight men,amsterdam-1928,Athlete,0,9,SWE,0.0
Boxing,7257 7938kg lightheavyweight men,amsterdam-1928,Athlete,0,9,NZL,0.0
Boxing,7257 7938kg lightheavyweight men,amsterdam-1928,Athlete,0,DNS,ITA,0.0
Boxing,7257 7938kg lightheavyweight men,amsterdam-1928,Athlete,0,DNS,USA,0.0
Boxing,7257 7938kg lightheavyweight men,amsterdam-1928,Athlete,0,DNS,FRA,0.0
Boxing,7257 7938kg lightheavyweight men,amsterdam-1928,Athlete,0,DNS,GBR,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,GOLD,1,NZL,2.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,SILVER,2,ARG,3.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,BRONZE,3,CAN,1.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,4,FRA,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,5,ITA,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,5,FIN,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,5,NED,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,5,JPN,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,9,GBR,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,9,SWE,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,9,TCH,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,9,RSA,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,9,BEL,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,9,EST,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,9,ZIM,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,9,IRL,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,17,LUX,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,17,USA,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,17,ESP,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,17,GER,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,17,DEN,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,17,AUT,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,DNS,GBR,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,DNS,USA,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,DNS,ITA,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,DNS,FRA,0.0
Boxing,6124 6668kg welterweight men,amsterdam-1928,Athlete,0,DNS,ARG,0.0
Water Polo,water polo men,amsterdam-1928,GameTeam,GOLD,1,GER,2.0
Water Polo,water polo men,amsterdam-1928,GameTeam,SILVER,2,HUN,3.0
Water Polo,water polo men,amsterdam-1928,GameTeam,BRONZE,3,FRA,1.0
Water Polo,water polo men,amsterdam-1928,GameTeam,0,4,GBR,0.0
Water Polo,water polo men,amsterdam-1928,GameTeam,0,5,BEL,0.0
Water Polo,water polo men,amsterdam-1928,GameTeam,0,5,NED,0.0
Water Polo,water polo men,amsterdam-1928,GameTeam,0,5,USA,0.0
Water Polo,water polo men,amsterdam-1928,GameTeam,0,5,MLT,0.0
Water Polo,water polo men,amsterdam-1928,GameTeam,0,9,TCH,0.0
Water Polo,water polo men,amsterdam-1928,GameTeam,0,9,SUI,0.0
Water Polo,water polo men,amsterdam-1928,GameTeam,0,9,IRL,0.0
Water Polo,water polo men,amsterdam-1928,GameTeam,0,9,ARG,0.0
Water Polo,water polo men,amsterdam-1928,GameTeam,0,9,LUX,0.0
Water Polo,water polo men,amsterdam-1928,GameTeam,0,9,ESP,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,GOLD,1,SUI,2.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,SILVER,2,SUI,3.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,BRONZE,3,FIN,1.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,4,SUI,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,5,SUI,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,6,FRA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,7,FIN,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,7,SUI,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,9,SUI,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,10,TCH,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,10,TCH,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,12,YUG,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,12,SUI,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,14,FRA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,15,YUG,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,15,FRA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,17,TCH,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,18,YUG,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,19,TCH,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,19,ITA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,21,YUG,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,21,NED,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,23,HUN,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,24,FRA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,24,ITA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,26,ITA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,26,USA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,28,ITA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,28,SUI,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,30,USA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,31,ITA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,31,FIN,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,33,FRA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,34,FRA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,34,YUG,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,36,YUG,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,37,ITA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,37,USA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,39,HUN,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,39,LUX,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,41,FRA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,41,YUG,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,43,USA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,44,USA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,45,TCH,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,46,ITA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,47,TCH,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,48,USA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,49,TCH,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,50,ITA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,51,YUG,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,51,LUX,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,53,USA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,54,NED,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,55,USA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,56,TCH,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,57,FIN,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,57,GBR,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,59,NED,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,60,GBR,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,61,NED,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,62,HUN,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,62,LUX,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,64,LUX,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,65,LUX,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,65,GBR,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,65,NED,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,68,FRA,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,68,GBR,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,70,NED,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,71,FIN,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,72,FIN,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,73,HUN,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,73,GBR,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,75,GBR,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,76,GBR,0.0
Gymnastics Artistic,pommel horse men,amsterdam-1928,Athlete,0,77,NED,0.0
