discipline_title,game_slug,event_title,event_gender,medal_type,participant_type,athlete_full_name,country_3_letter_code
Sailing,munich-1972,flying dutchman mixed,Open,SILVER,GameTeam,Yves PAJOT,FRA
Sailing,munich-1972,flying dutchman mixed,Open,BRONZE,GameTeam,Peter NAUMANN,FRG
Sailing,munich-1972,flying dutchman mixed,Open,BRONZE,GameTeam,Ullrich LIBOR,FRG
Sailing,munich-1972,Finn - One Person Dinghy (Heavyweight) men,Open,GOLD,Athlete,Serge MAURY,FRA
Sailing,munich-1972,Finn - One Person Dinghy (Heavyweight) men,Open,SILVER,Athlete,Ilias HADZIPAVLIS,GRE
Sailing,munich-1972,Finn - One Person Dinghy (Heavyweight) men,Open,BRONZE,Athlete,Viktor POTAPOV,URS
Sailing,munich-1972,twoperson keelboat open Star mixed,Open,GOLD,GameTeam,David John Oliver FORBES,AUS
Sailing,munich-1972,twoperson keelboat open Star mixed,Open,GOLD,GameTeam,John ANDERSON,AUS
Sailing,munich-1972,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,Pelle PETTERSON,SWE
Sailing,munich-1972,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,Stellan WESTERDAHL,SWE
Sailing,munich-1972,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,Max Adolf Karsten MEYER,FRG
Sailing,munich-1972,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,Wilhelm KUHWEIDE,FRG
Sailing,munich-1972,dragon mixed,Open,GOLD,GameTeam,,AUS
Sailing,munich-1972,dragon mixed,Open,SILVER,GameTeam,,GDR
Sailing,munich-1972,dragon mixed,Open,BRONZE,GameTeam,,USA
Weightlifting,munich-1972,75-82.5kg total lightheavyweight men,Men,GOLD,Athlete,Leif Goran JENSSEN,NOR
Weightlifting,munich-1972,75-82.5kg total lightheavyweight men,Men,SILVER,Athlete,Norbert OZIMEK,POL
Weightlifting,munich-1972,75-82.5kg total lightheavyweight men,Men,BRONZE,Athlete,György HORVATH,HUN
Weightlifting,munich-1972,56 - 60kg (featherweight) men,Men,GOLD,Athlete,Norayr Nurikyan,BUL
Weightlifting,munich-1972,56 - 60kg (featherweight) men,Men,SILVER,Athlete,Dito SHANIDZE,URS
Weightlifting,munich-1972,56 - 60kg (featherweight) men,Men,BRONZE,Athlete,Janos BENEDEK,HUN
Weightlifting,munich-1972,52kg flyweight men,Men,GOLD,Athlete,Zygmunt SMALCERZ,POL
Weightlifting,munich-1972,52kg flyweight men,Men,SILVER,Athlete,Lajos SZÜCS,HUN
Weightlifting,munich-1972,52kg flyweight men,Men,BRONZE,Athlete,Sandor HOLCZREITER,HUN
Weightlifting,munich-1972,60-67.5kg lightweight men,Men,GOLD,Athlete,Mukharbi KIRZHINOV,URS
Weightlifting,munich-1972,60-67.5kg lightweight men,Men,SILVER,Athlete,Mladen KUTCHEV,BUL
Weightlifting,munich-1972,60-67.5kg lightweight men,Men,BRONZE,Athlete,Zbigniew KACZMAREK,POL
Weightlifting,munich-1972,52  56kg bantamweight men,Men,GOLD,Athlete,Imre FÖLDI,HUN
Weightlifting,munich-1972,52  56kg bantamweight men,Men,SILVER,Athlete,Mohammad NASSIRI-SERESHT,IRI
Weightlifting,munich-1972,52  56kg bantamweight men,Men,BRONZE,Athlete,Gennadi CHETIN,URS
Weightlifting,munich-1972,110kg super heavyweight men,Men,GOLD,Athlete,Vasily ALEKSEYEV,URS
Weightlifting,munich-1972,110kg super heavyweight men,Men,SILVER,Athlete,Rudolf MANG,FRG
Weightlifting,munich-1972,110kg super heavyweight men,Men,BRONZE,Athlete,Gerd BONK,GDR
Weightlifting,munich-1972,825  90kg total middleheavyweight men,Men,GOLD,Athlete,Andon NIKOLOV,BUL
Weightlifting,munich-1972,825  90kg total middleheavyweight men,Men,SILVER,Athlete,Atanas SHOPOV,BUL
Weightlifting,munich-1972,825  90kg total middleheavyweight men,Men,BRONZE,Athlete,Hans BETTEMBOURG,SWE
Weightlifting,munich-1972,91  110kg heavyweight men,Men,GOLD,Athlete,Yan TALTS,URS
Weightlifting,munich-1972,91  110kg heavyweight men,Men,SILVER,Athlete,Aleksandar KRAITCHEV,BUL
Weightlifting,munich-1972,91  110kg heavyweight men,Men,BRONZE,Athlete,Stefan GRÜTZNER,GDR
Weightlifting,munich-1972,"67.5 - 75kg, (middleweight) men",Men,GOLD,Athlete,Yordan BIKOV,BUL
Weightlifting,munich-1972,"67.5 - 75kg, (middleweight) men",Men,SILVER,Athlete,Kheir Mohamed TARABULSI,LBN
Weightlifting,munich-1972,"67.5 - 75kg, (middleweight) men",Men,BRONZE,Athlete,Anselmo SILVINO,ITA
Cycling Track,munich-1972,Sprint individual men,Men,GOLD,Athlete,Daniel MORELON,FRA
Cycling Track,munich-1972,Sprint individual men,Men,SILVER,Athlete,John Michael NICHOLSON,AUS
Cycling Track,munich-1972,Sprint individual men,Men,BRONZE,Athlete,Omar PKHAKADZE,URS
Cycling Track,munich-1972,Team Pursuit 4000m men,Men,GOLD,GameTeam,,FRG
Cycling Track,munich-1972,Team Pursuit 4000m men,Men,SILVER,GameTeam,,GDR
Cycling Track,munich-1972,Team Pursuit 4000m men,Men,BRONZE,GameTeam,,GBR
Cycling Track,munich-1972,1km time trial men,Men,GOLD,Athlete,Niels Christian FREDBORG,DEN
Cycling Track,munich-1972,1km time trial men,Men,SILVER,Athlete,Daniel CLARK,AUS
Cycling Track,munich-1972,1km time trial men,Men,BRONZE,Athlete,Jürgen SCHÜTZE,GDR
Cycling Track,munich-1972,2000m tandem men,Men,GOLD,GameTeam,Vladimir SEMENETS,URS
Cycling Track,munich-1972,2000m tandem men,Men,GOLD,GameTeam,Ihor Tselovalnykov,URS
Cycling Track,munich-1972,2000m tandem men,Men,SILVER,GameTeam,Werner OTTO,GDR
Cycling Track,munich-1972,2000m tandem men,Men,SILVER,GameTeam,Hans-Jürgen GESCHKE,GDR
Cycling Track,munich-1972,2000m tandem men,Men,BRONZE,GameTeam,Andrzej BEK,POL
Cycling Track,munich-1972,2000m tandem men,Men,BRONZE,GameTeam,Benedykt KOCOT,POL
Cycling Track,munich-1972,Individual Pursuit men,Men,GOLD,Athlete,Knut KNUDSEN,NOR
Cycling Track,munich-1972,Individual Pursuit men,Men,SILVER,Athlete,Xaver KURMANN,SUI
Cycling Track,munich-1972,Individual Pursuit men,Men,BRONZE,Athlete,Hans LUTZ,FRG
Basketball,munich-1972,basketball men,Men,GOLD,GameTeam,,URS
Basketball,munich-1972,basketball men,Men,SILVER,GameTeam,,USA
Basketball,munich-1972,basketball men,Men,BRONZE,GameTeam,,CUB
Volleyball,munich-1972,volleyball men,Men,GOLD,GameTeam,,JPN
Volleyball,munich-1972,volleyball men,Men,SILVER,GameTeam,,GDR
Volleyball,munich-1972,volleyball men,Men,BRONZE,GameTeam,,URS
Volleyball,munich-1972,volleyball women,Women,GOLD,GameTeam,,URS
Volleyball,munich-1972,volleyball women,Women,SILVER,GameTeam,,JPN
Volleyball,munich-1972,volleyball women,Women,BRONZE,GameTeam,,PRK
Cycling Road,munich-1972,individual road race men,Men,GOLD,Athlete,Hennie KUIPER,NED
Cycling Road,munich-1972,individual road race men,Men,SILVER,Athlete,Clyde SEFTON,AUS
Cycling Road,munich-1972,team time trial men,Men,GOLD,GameTeam,,URS
Cycling Road,munich-1972,team time trial men,Men,SILVER,GameTeam,,POL
Water Polo,munich-1972,water polo men,Men,GOLD,GameTeam,,URS
Water Polo,munich-1972,water polo men,Men,SILVER,GameTeam,,HUN
Water Polo,munich-1972,water polo men,Men,BRONZE,GameTeam,,USA
Football,munich-1972,football men,Men,GOLD,GameTeam,,POL
Football,munich-1972,football men,Men,SILVER,GameTeam,,HUN
Football,munich-1972,football men,Men,BRONZE,GameTeam,,GDR
Football,munich-1972,football men,Men,BRONZE,GameTeam,,URS
Boxing,munich-1972,81kg heavyweight men,Men,GOLD,Athlete,Teofilo STEVENSON,CUB
Boxing,munich-1972,81kg heavyweight men,Men,SILVER,Athlete,Ion ALEXE,ROU
Boxing,munich-1972,81kg heavyweight men,Men,BRONZE,Athlete,Peter HUSSING,FRG
Boxing,munich-1972,81kg heavyweight men,Men,BRONZE,Athlete,Hasse THOMSEN,SWE
Boxing,munich-1972,54-57kg featherweight men,Men,GOLD,Athlete,Boris KUZNETSOV,URS
Boxing,munich-1972,54-57kg featherweight men,Men,SILVER,Athlete,Philip WARUINGE,KEN
Boxing,munich-1972,54-57kg featherweight men,Men,BRONZE,Athlete,Clemente ROJAS,COL
Boxing,munich-1972,54-57kg featherweight men,Men,BRONZE,Athlete,Andras BOTOS,HUN
Boxing,munich-1972,75-81kg lightheavyweight men,Men,GOLD,Athlete,Mate PARLOV,YUG
Boxing,munich-1972,75-81kg lightheavyweight men,Men,SILVER,Athlete,Gilberto CARRILLO QUESADA,CUB
Boxing,munich-1972,75-81kg lightheavyweight men,Men,BRONZE,Athlete,Isaac IKHOURIA,NGR
Boxing,munich-1972,75-81kg lightheavyweight men,Men,BRONZE,Athlete,Janusz GORTAT,POL
Boxing,munich-1972,51-54kg bantamweight men,Men,GOLD,Athlete,Orlando MARTINEZ ROMERO,CUB
Boxing,munich-1972,51-54kg bantamweight men,Men,SILVER,Athlete,Alfonso ZAMORA,MEX
Boxing,munich-1972,51-54kg bantamweight men,Men,BRONZE,Athlete,George TURPIN,GBR
Boxing,munich-1972,51-54kg bantamweight men,Men,BRONZE,Athlete,Ricardo Luis CARRERAS,USA
Boxing,munich-1972,- 48kg (light-flyweight) men,Men,GOLD,Athlete,György GEDO,HUN
Boxing,munich-1972,- 48kg (light-flyweight) men,Men,SILVER,Athlete,U Gil KIM,PRK
Boxing,munich-1972,- 48kg (light-flyweight) men,Men,BRONZE,Athlete,Ralph EVANS,GBR
Boxing,munich-1972,- 48kg (light-flyweight) men,Men,BRONZE,Athlete,Enrique RODRIGUEZ CAL,ESP
Boxing,munich-1972,71-75kg men,Men,GOLD,Athlete,Vyacheslav Lemeshev,URS
Boxing,munich-1972,71-75kg men,Men,SILVER,Athlete,Reima Valdemar VIRTANEN,FIN
Boxing,munich-1972,71-75kg men,Men,BRONZE,Athlete,Prince AMARTEY,GHA
Boxing,munich-1972,71-75kg men,Men,BRONZE,Athlete,Marvin L. JOHNSON,USA
Boxing,munich-1972,60-63.5kg lightwelterweigh men,Men,GOLD,Athlete,Ray P. SEALES,USA
Boxing,munich-1972,60-63.5kg lightwelterweigh men,Men,SILVER,Athlete,Angel ANGELOV,BUL
Boxing,munich-1972,60-63.5kg lightwelterweigh men,Men,BRONZE,Athlete,Zvonimir VUJIN,YUG
Boxing,munich-1972,60-63.5kg lightwelterweigh men,Men,BRONZE,Athlete,Issaka Daboré,NIG
Boxing,munich-1972,57-60kg lightweight men,Men,GOLD,Athlete,Jan SZCZEPANSKI,POL
Boxing,munich-1972,57-60kg lightweight men,Men,SILVER,Athlete,Laszlo ORBAN,HUN
Boxing,munich-1972,57-60kg lightweight men,Men,BRONZE,Athlete,Samuel MBUGUA,KEN
Boxing,munich-1972,57-60kg lightweight men,Men,BRONZE,Athlete,Alfonso PEREZ,COL
Boxing,munich-1972,48-51kg flyweight men,Men,GOLD,Athlete,Georghi KOSTADINOV,BUL
Boxing,munich-1972,48-51kg flyweight men,Men,SILVER,Athlete,Leo RWABWOGO,UGA
Boxing,munich-1972,48-51kg flyweight men,Men,BRONZE,Athlete,Leszek BLAZYNSKI,POL
Boxing,munich-1972,48-51kg flyweight men,Men,BRONZE,Athlete,Douglas RODRIGUEZ GUARDIOLA,CUB
Boxing,munich-1972,67-71kg lightmiddleweight men,Men,GOLD,Athlete,Dieter KOTTYSCH,FRG
Boxing,munich-1972,67-71kg lightmiddleweight men,Men,SILVER,Athlete,Wieslaw RUDKOWSKI,POL
Boxing,munich-1972,67-71kg lightmiddleweight men,Men,BRONZE,Athlete,Alan MINTER,GBR
Boxing,munich-1972,67-71kg lightmiddleweight men,Men,BRONZE,Athlete,Peter TIEPOLD,GDR
Boxing,munich-1972,63.5-67kg welterweight men,Men,GOLD,Athlete,Emilio CORREA VAILLANT,CUB
Boxing,munich-1972,63.5-67kg welterweight men,Men,SILVER,Athlete,Janos KAJDI,HUN
Boxing,munich-1972,63.5-67kg welterweight men,Men,BRONZE,Athlete,Richard (Tiger) MURUNGA,KEN
Boxing,munich-1972,63.5-67kg welterweight men,Men,BRONZE,Athlete,John (Jesse) VALDEZ,USA
Shooting,munich-1972,50m running target 3030 shots mixed,Open,GOLD,Athlete,Yakiv Zhelezniak,URS
Shooting,munich-1972,50m running target 3030 shots mixed,Open,SILVER,Athlete,Helmut BELLINGRODT,COL
Shooting,munich-1972,50m running target 3030 shots mixed,Open,BRONZE,Athlete,John Marriott KYNOCH,GBR
Shooting,munich-1972,trap (125 targets) mixed,Open,GOLD,Athlete,Angelo SCALZONE,ITA
Shooting,munich-1972,trap (125 targets) mixed,Open,SILVER,Athlete,Michel CARREGA,FRA
Shooting,munich-1972,trap (125 targets) mixed,Open,BRONZE,Athlete,Silvano BASAGNI,ITA
Shooting,munich-1972,50m pistol 60 shots mixed,Open,GOLD,Athlete,Ragnar SKANÅKER,SWE
Shooting,munich-1972,50m pistol 60 shots mixed,Open,SILVER,Athlete,Daniel IUGA,ROU
Shooting,munich-1972,50m pistol 60 shots mixed,Open,BRONZE,Athlete,Rudolf DOLLINGER,AUT
Shooting,munich-1972,50m rifle 3 positions 3x40 shots mixed,Open,GOLD,Athlete,John Henry WRITER,USA
Shooting,munich-1972,50m rifle 3 positions 3x40 shots mixed,Open,SILVER,Athlete,Lanny BASSHAM,USA
Shooting,munich-1972,50m rifle 3 positions 3x40 shots mixed,Open,BRONZE,Athlete,Werner LIPPOLDT,GDR
Shooting,munich-1972,300m free rifle 3 positions 3x40 shots mixed,Open,GOLD,Athlete,Lones Wesley Jr. WIGGER,USA
Shooting,munich-1972,300m free rifle 3 positions 3x40 shots mixed,Open,SILVER,Athlete,Borys Melnyk,URS
Shooting,munich-1972,300m free rifle 3 positions 3x40 shots mixed,Open,BRONZE,Athlete,Lajos PAPP,HUN
Shooting,munich-1972,skeet (125 targets) mixed,Open,GOLD,Athlete,Konrad WIRNHIER,FRG
Shooting,munich-1972,skeet (125 targets) mixed,Open,SILVER,Athlete,Yevgeni PETROV,URS
Shooting,munich-1972,skeet (125 targets) mixed,Open,BRONZE,Athlete,Michael BUCHHEIM,GDR
Shooting,munich-1972,50m rifle prone 60 shots mixed,Open,GOLD,Athlete,Ho-Jun Li,PRK
Shooting,munich-1972,50m rifle prone 60 shots mixed,Open,SILVER,Athlete,Victor Lee AUER,USA
Shooting,munich-1972,50m rifle prone 60 shots mixed,Open,BRONZE,Athlete,Nicolae ROTARU,ROU
Shooting,munich-1972,25m rapid fire pistol 60 shots mixed,Open,GOLD,Athlete,Jozef ZAPEDZKI,POL
Shooting,munich-1972,25m rapid fire pistol 60 shots mixed,Open,SILVER,Athlete,Ladislav FALTA,TCH
Shooting,munich-1972,25m rapid fire pistol 60 shots mixed,Open,BRONZE,Athlete,Viktor TORSHIN,URS
Swimming,munich-1972,400m individual medley women,Women,GOLD,Athlete,Gail NEALL,AUS
Swimming,munich-1972,400m individual medley women,Women,SILVER,Athlete,Leslie CLIFF,CAN
Swimming,munich-1972,400m individual medley women,Women,BRONZE,Athlete,Novella CALLIGARIS,ITA
Swimming,munich-1972,200m backstroke men,Men,GOLD,Athlete,Roland MATTHES,GDR
Swimming,munich-1972,200m backstroke men,Men,SILVER,Athlete,Michael Eugene STAMM,USA
Swimming,munich-1972,200m backstroke men,Men,BRONZE,Athlete,Mitchell IVEY,USA
Swimming,munich-1972,4x200m freestyle relay men,Men,GOLD,GameTeam,,USA
Swimming,munich-1972,4x200m freestyle relay men,Men,SILVER,GameTeam,,FRG
Swimming,munich-1972,4x200m freestyle relay men,Men,BRONZE,GameTeam,,URS
Swimming,munich-1972,100m breaststroke men,Men,GOLD,Athlete,Nobutaka TAGUCHI,JPN
Swimming,munich-1972,100m breaststroke men,Men,SILVER,Athlete,Thomas Edwin BRUCE,USA
Swimming,munich-1972,100m breaststroke men,Men,BRONZE,Athlete,John Frederick HENCKEN,USA
Swimming,munich-1972,4x100m medley relay women,Women,GOLD,GameTeam,,USA
Swimming,munich-1972,4x100m medley relay women,Women,SILVER,GameTeam,,GDR
Swimming,munich-1972,4x100m medley relay women,Women,BRONZE,GameTeam,,FRG
Swimming,munich-1972,200m backstroke women,Women,GOLD,Athlete,Melissa Louise BELOTE,USA
Swimming,munich-1972,200m backstroke women,Women,SILVER,Athlete,Susanne Jean ATWOOD,USA
Swimming,munich-1972,200m backstroke women,Women,BRONZE,Athlete,Donna Marie GURR,CAN
Swimming,munich-1972,200m freestyle women,Women,GOLD,Athlete,Shane GOULD,AUS
Swimming,munich-1972,200m freestyle women,Women,SILVER,Athlete,Shirley Farber BABASHOFF,USA
Swimming,munich-1972,200m freestyle women,Women,BRONZE,Athlete,Keena Ruth ROTHHAMMER,USA
Swimming,munich-1972,200m breaststroke women,Women,GOLD,Athlete,Beverley Joy WHITFIELD,AUS
Swimming,munich-1972,200m breaststroke women,Women,SILVER,Athlete,Dana Lee SCHOENFIELD,USA
Swimming,munich-1972,200m breaststroke women,Women,BRONZE,Athlete,Halyna Prozumenshchykova-Stepanova,URS
Swimming,munich-1972,400m freestyle men,Men,GOLD,Athlete,Bradford Paul COOPER,AUS
Swimming,munich-1972,400m freestyle men,Men,SILVER,Athlete,Robert Steven GENTER,USA
Swimming,munich-1972,400m freestyle men,Men,BRONZE,Athlete,Thomas Sean MCBREEN,USA
Swimming,munich-1972,100m backstroke men,Men,GOLD,Athlete,Roland MATTHES,GDR
Swimming,munich-1972,100m backstroke men,Men,SILVER,Athlete,Michael Eugene STAMM,USA
Swimming,munich-1972,100m backstroke men,Men,BRONZE,Athlete,John Joseph MURPHY,USA
Swimming,munich-1972,200m freestyle men,Men,GOLD,Athlete,Mark SPITZ,USA
Swimming,munich-1972,200m freestyle men,Men,SILVER,Athlete,Robert Steven GENTER,USA
Swimming,munich-1972,200m freestyle men,Men,BRONZE,Athlete,Werner LAMPE,FRG
Swimming,munich-1972,400m freestyle women,Women,GOLD,Athlete,Shane GOULD,AUS
Swimming,munich-1972,400m freestyle women,Women,SILVER,Athlete,Novella CALLIGARIS,ITA
Swimming,munich-1972,400m freestyle women,Women,BRONZE,Athlete,Gudrun WEGNER,GDR
Swimming,munich-1972,200m breaststroke men,Men,GOLD,Athlete,John Frederick HENCKEN,USA
Swimming,munich-1972,200m breaststroke men,Men,SILVER,Athlete,David Andrew WILKIE,GBR
Swimming,munich-1972,200m breaststroke men,Men,BRONZE,Athlete,Nobutaka TAGUCHI,JPN
Swimming,munich-1972,4x100m medley relay men,Men,GOLD,GameTeam,,USA
Swimming,munich-1972,4x100m medley relay men,Men,SILVER,GameTeam,,GDR
Swimming,munich-1972,4x100m medley relay men,Men,BRONZE,GameTeam,,CAN
Swimming,munich-1972,100m backstroke women,Women,GOLD,Athlete,Melissa Louise BELOTE,USA
Swimming,munich-1972,100m backstroke women,Women,SILVER,Athlete,Andrea GYARMATI,HUN
Swimming,munich-1972,100m backstroke women,Women,BRONZE,Athlete,Susanne Jean ATWOOD,USA
Swimming,munich-1972,100m breaststroke women,Women,GOLD,Athlete,Catherine L. CARR,USA
Swimming,munich-1972,100m breaststroke women,Women,SILVER,Athlete,Halyna Prozumenshchykova-Stepanova,URS
Swimming,munich-1972,100m breaststroke women,Women,BRONZE,Athlete,Beverley Joy WHITFIELD,AUS
Swimming,munich-1972,200m individual medley men,Men,GOLD,Athlete,Gunnar LARSSON,SWE
Swimming,munich-1972,200m individual medley men,Men,SILVER,Athlete,Alexander Timothy MCKEE,USA
Swimming,munich-1972,200m individual medley men,Men,BRONZE,Athlete,Steven Charles FURNISS,USA
Swimming,munich-1972,200m individual medley women,Women,GOLD,Athlete,Shane GOULD,AUS
Swimming,munich-1972,200m individual medley women,Women,SILVER,Athlete,Kornelia ENDER,GDR
Swimming,munich-1972,200m individual medley women,Women,BRONZE,Athlete,Lynn Marie VIDALI,USA
Swimming,munich-1972,1500m freestyle men,Men,GOLD,Athlete,Mike BURTON,USA
Swimming,munich-1972,1500m freestyle men,Men,SILVER,Athlete,Graham Claud WINDEATT,AUS
Swimming,munich-1972,1500m freestyle men,Men,BRONZE,Athlete,Douglas Dale NORTHWAY,USA
Swimming,munich-1972,100m butterfly men,Men,GOLD,Athlete,Mark SPITZ,USA
Swimming,munich-1972,100m butterfly men,Men,SILVER,Athlete,Bruce Richard ROBERTSON,CAN
Swimming,munich-1972,100m butterfly men,Men,BRONZE,Athlete,Jerry Alan HEIDENREICH,USA
Swimming,munich-1972,100m butterfly women,Women,GOLD,Athlete,Mayumi AOKI,JPN
Swimming,munich-1972,100m butterfly women,Women,SILVER,Athlete,Roswitha BEIER,GDR
Swimming,munich-1972,100m butterfly women,Women,BRONZE,Athlete,Andrea GYARMATI,HUN
Swimming,munich-1972,100m freestyle women,Women,GOLD,Athlete,Alexandra Lynn NEILSON,USA
Swimming,munich-1972,100m freestyle women,Women,SILVER,Athlete,Shirley Farber BABASHOFF,USA
Swimming,munich-1972,100m freestyle women,Women,BRONZE,Athlete,Shane GOULD,AUS
Swimming,munich-1972,800m freestyle women,Women,GOLD,Athlete,Keena Ruth ROTHHAMMER,USA
Swimming,munich-1972,800m freestyle women,Women,SILVER,Athlete,Shane GOULD,AUS
Swimming,munich-1972,800m freestyle women,Women,BRONZE,Athlete,Novella CALLIGARIS,ITA
Swimming,munich-1972,200m butterfly men,Men,GOLD,Athlete,Mark SPITZ,USA
Swimming,munich-1972,200m butterfly men,Men,SILVER,Athlete,Gary Jr. HALL,USA
Swimming,munich-1972,200m butterfly men,Men,BRONZE,Athlete,Robin James BACKHAUS,USA
Swimming,munich-1972,4x100m freestyle relay men,Men,GOLD,GameTeam,,USA
Swimming,munich-1972,4x100m freestyle relay men,Men,SILVER,GameTeam,,URS
Swimming,munich-1972,4x100m freestyle relay men,Men,BRONZE,GameTeam,,GDR
Swimming,munich-1972,4x100m freestyle relay women,Women,GOLD,GameTeam,,USA
Swimming,munich-1972,4x100m freestyle relay women,Women,SILVER,GameTeam,,GDR
Swimming,munich-1972,4x100m freestyle relay women,Women,BRONZE,GameTeam,,FRG
Swimming,munich-1972,200m butterfly women,Women,GOLD,Athlete,Karen Patricia MOE-THORNTON,USA
Swimming,munich-1972,200m butterfly women,Women,SILVER,Athlete,Lynn Ann COLELLA,USA
Swimming,munich-1972,200m butterfly women,Women,BRONZE,Athlete,Eleanor Suzanne DANIEL,USA
Swimming,munich-1972,400m individual medley men,Men,GOLD,Athlete,Gunnar LARSSON,SWE
Swimming,munich-1972,400m individual medley men,Men,SILVER,Athlete,Alexander Timothy MCKEE,USA
Swimming,munich-1972,400m individual medley men,Men,BRONZE,Athlete,Andras HARGITAY,HUN
Swimming,munich-1972,100m freestyle men,Men,GOLD,Athlete,Mark SPITZ,USA
Swimming,munich-1972,100m freestyle men,Men,SILVER,Athlete,Jerry Alan HEIDENREICH,USA
Swimming,munich-1972,100m freestyle men,Men,BRONZE,Athlete,Vladimir BURE,URS
Archery,munich-1972,individual FITA round women,Women,GOLD,Athlete,Doreen Viola Hansen WILBER,USA
Archery,munich-1972,individual FITA round women,Women,SILVER,Athlete,Irena SZYDLOWSKA,POL
Archery,munich-1972,individual FITA round women,Women,BRONZE,Athlete,Emma GAPCHENKO,URS
Archery,munich-1972,individual FITA round men,Men,GOLD,Athlete,John Chester WILLIAMS,USA
Archery,munich-1972,individual FITA round men,Men,SILVER,Athlete,Gunnar JERVILL,SWE
Archery,munich-1972,individual FITA round men,Men,BRONZE,Athlete,Kyösti Kalevi LAASONEN,FIN
Modern Pentathlon,munich-1972,team competition men,Men,GOLD,GameTeam,,URS
Modern Pentathlon,munich-1972,team competition men,Men,SILVER,GameTeam,,HUN
Modern Pentathlon,munich-1972,team competition men,Men,BRONZE,GameTeam,,FIN
Modern Pentathlon,munich-1972,Individual competition men,Men,GOLD,Athlete,Andras BALCZO,HUN
Modern Pentathlon,munich-1972,Individual competition men,Men,SILVER,Athlete,Borys Onyshchenko,URS
Modern Pentathlon,munich-1972,Individual competition men,Men,BRONZE,Athlete,Pavel LEDNEV,URS
Handball,munich-1972,handball men,Men,GOLD,GameTeam,,YUG
Handball,munich-1972,handball men,Men,SILVER,GameTeam,,TCH
Handball,munich-1972,handball men,Men,BRONZE,GameTeam,,ROU
Equestrian Jumping,munich-1972,team mixed,Open,GOLD,GameTeam,,FRG
Equestrian Jumping,munich-1972,team mixed,Open,SILVER,GameTeam,,USA
Equestrian Jumping,munich-1972,team mixed,Open,BRONZE,GameTeam,,ITA
Equestrian Jumping,munich-1972,individual mixed,Open,GOLD,Athlete,Graziano MANCINELLI,ITA
Equestrian Jumping,munich-1972,individual mixed,Open,SILVER,Athlete,Ann Elizabeth MOORE,GBR
Equestrian Jumping,munich-1972,individual mixed,Open,BRONZE,Athlete,Neal SHAPIRO,USA
Equestrian Dressage,munich-1972,individual mixed,Open,GOLD,Athlete,Liselott LINSENHOFF,FRG
Equestrian Dressage,munich-1972,individual mixed,Open,SILVER,Athlete,Elena PETUSHKOVA,URS
Equestrian Dressage,munich-1972,individual mixed,Open,BRONZE,Athlete,Josef NECKERMANN,FRG
Equestrian Dressage,munich-1972,team mixed,Open,GOLD,GameTeam,,URS
Equestrian Dressage,munich-1972,team mixed,Open,SILVER,GameTeam,,FRG
Equestrian Dressage,munich-1972,team mixed,Open,BRONZE,GameTeam,,SWE
Equestrian Eventing,munich-1972,individual mixed,Open,GOLD,Athlete,Richard John Hanray MEADE,GBR
Equestrian Eventing,munich-1972,individual mixed,Open,SILVER,Athlete,Alessandro ARGENTON,ITA
Equestrian Eventing,munich-1972,individual mixed,Open,BRONZE,Athlete,Jan JÖNSSON,SWE
Equestrian Eventing,munich-1972,team mixed,Open,GOLD,GameTeam,,GBR
Equestrian Eventing,munich-1972,team mixed,Open,SILVER,GameTeam,,USA
